"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-02-06 04:37:05,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.131343 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 04:58:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.130871 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 05:20:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1306473 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 05:36:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.13119 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 05:54:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.131658 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 06:12:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.131475 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 06:32:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1296263 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 06:50:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1289952 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 07:08:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1292505 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 07:24:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1284969 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 07:46:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.125986 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 08:04:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1270007 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 08:20:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1285246 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 08:36:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1298548 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 08:54:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.131768 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 09:37:05,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.135088 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 09:58:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.134288 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 10:20:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.132975 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 10:36:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1317038 ，价格没有下跌到买入点，继续观察行情...
